Event	ID	Name			Wwise Object Path	Notes
	1031089514	Debug			\Default Work Unit\Debug	
	1305133589	Player_Jump			\Default Work Unit\Player\Player_Jump	
	2453392179	Player_Footstep			\Default Work Unit\Player\Player_Footstep	
	3629196698	Player_Land			\Default Work Unit\Player\Player_Land	

Switch Group	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player\Player_MovementSpeed	
	4064446173	Surface_Type			\Default Work Unit\Player\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	712161704	Run	Player_MovementSpeed			
	2108779966	Walk	Player_MovementSpeed			
	1216965916	Stone	Surface_Type			
	2195636714	Dirt	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	427483143	Player_LandHeight			\Default Work Unit\Player\Player_LandHeight	
	2471758783	Player_MovementSpeed			\Default Work Unit\Player\Player_MovementSpeed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	197619755	Player_Land_hi_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_hi_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_VO\Player_Land_hi\Player_Land_hi_02		53958
	200243249	Player_Land_lo_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_lo_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_VO\Player_Land_lo\Player_Land_lo_01		10806
	201510570	BAS_Player_Footstep_dirt_run_05	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_05_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\BAS_Player_Footstep_dirt_run_05		23270
	209655538	BAS_Player_Footstep_stone_walk_05	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_05_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\BAS_Player_Footstep_stone_walk_05		47410
	233351437	Player_Jump_foley_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Jump_foley_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Jump\Player_Jump_foley\Player_Jump_foley_01		15146
	248029360	Player_Land_dirt_04	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_04_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_04		49018
	256233182	BAS_Player_Footstep_stone_walk_04	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_04_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\BAS_Player_Footstep_stone_walk_04		45328
	309636718	BAS_Player_Footstep_stone_walk_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\BAS_Player_Footstep_stone_walk_02		51004
	320147395	Player_Jump_foley_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Jump_foley_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Jump\Player_Jump_foley\Player_Jump_foley_03		13338
	354471396	BAS_Player_Footstep_stone_walk_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\BAS_Player_Footstep_stone_walk_01		47220
	360166745	Player_Land_dirt_06	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_06_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_06		52780
	403434575	Player_Land_stone_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_stone_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_stone\Player_Land_stone_02		22676
	460804791	Player_Land_dirt_05	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_05_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_05		37728
	504004436	BAS_Player_Footstep_stone_run_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\BAS_Player_Footstep_stone_run_02		25456
	505026650	Player_Land_lo_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_lo_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_VO\Player_Land_lo\Player_Land_lo_03		16482
	525260461	BAS_Player_Footstep_dirt_run_06	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_06_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\BAS_Player_Footstep_dirt_run_06		25928
	529235567	Player_Land_hi_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_hi_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_VO\Player_Land_hi\Player_Land_hi_01		54192
	534185182	BAS_Player_Footstep_dirt_run_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\BAS_Player_Footstep_dirt_run_03		19252
	554171539	BAS_Player_Footstep_stone_run_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\BAS_Player_Footstep_stone_run_03		26496
	557045763	BAS_Player_Footstep_dirt_run_04	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_04_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\BAS_Player_Footstep_dirt_run_04		26120
	615480203	BAS_Player_Footstep_stone_run_05	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_05_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\BAS_Player_Footstep_stone_run_05		23270
	617556183	BAS_Player_Footstep_dirt_run_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\BAS_Player_Footstep_dirt_run_01		26756
	643655798	Player_Jump_VO_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Jump_VO_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Jump\Player_Jump_VO\Player_Jump_VO_01		15514
	648235542	BAS_Player_Footstep_stone_walk_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\BAS_Player_Footstep_stone_walk_03		48070
	661760054	Player_Land_stone_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_stone_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_stone\Player_Land_stone_01		32352
	673828999	Player_Land_lo_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_lo_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_VO\Player_Land_lo\Player_Land_lo_02		13814
	700524122	Player_Land_dirt_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_01		65646
	719413001	BAS_Player_Footstep_stone_walk_06	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_06_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\BAS_Player_Footstep_stone_walk_06		47032
	735482643	Player_Land_stone_04	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_stone_04_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_stone\Player_Land_stone_04		55604
	749999825	BAS_Player_Footstep_dirt_walk_06	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_06_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\BAS_Player_Footstep_dirt_walk_06		34152
	760350415	BAS_Player_Footstep_stone_run_01	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_01_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\BAS_Player_Footstep_stone_run_01		26756
	860919583	Player_Land_dirt_07	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_07_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_07		52782
	876859697	BAS_Player_Footstep_dirt_walk_04	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_04_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\BAS_Player_Footstep_dirt_walk_04		45328
	879239448	BAS_Player_Footstep_dirt_walk_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\BAS_Player_Footstep_dirt_walk_03		48070
	888487327	Player_Land_stone_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_stone_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_stone\Player_Land_stone_03		71596
	941687240	BAS_Player_Footstep_stone_run_06	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_06_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\BAS_Player_Footstep_stone_run_06		25928
	942932008	Player_Land_stone_06	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_stone_06_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_stone\Player_Land_stone_06		60306
	948619234	BAS_Player_Footstep_dirt_walk_05	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_05_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\BAS_Player_Footstep_dirt_walk_05		38718
	959540489	Player_Land_dirt_03	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_03_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_03		44312
	1007885798	BAS_Player_Footstep_dirt_run_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Footstep\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\BAS_Player_Footstep_dirt_run_02		25456
	1018198924	Player_Land_dirt_02	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_dirt_02_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_Surface\Player_Land_dirt\Player_Land_dirt_02		58426
	1039023906	Player_Land_hi_04	C:\Users\Niko Huttunen\Desktop\Personal\UnityProjects\WwiseDemoKonsa2024\WwiseDemoKonsa2024_WwiseProject\.cache\Windows\SFX\Player_Land_hi_04_89E8A5BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Player\Land\Land_VO\Player_Land_hi\Player_Land_hi_04		63600

